,im_uuid,medical_center,slide_id,patch_id,bio_class
3998,VALSET2_WNS_case_019_musc_prop.4011_MUSC_PROP,VALSET2_WNS,case_019,musc_prop.4011,MUSC_PROP
3999,VALSET2_WNS_case_019_musc_prop.4750_MUSC_PROP,VALSET2_WNS,case_019,musc_prop.4750,MUSC_PROP
4000,VALSET2_WNS_case_028_musc_prop.6754_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6754,MUSC_PROP
4001,VALSET2_WNS_case_028_musc_prop.7969_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7969,MUSC_PROP
4002,VALSET2_WNS_case_028_musc_prop.8615_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8615,MUSC_PROP
4003,VALSET2_WNS_case_028_musc_prop.6706_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6706,MUSC_PROP
4004,VALSET2_WNS_case_028_musc_prop.7513_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7513,MUSC_PROP
4005,VALSET2_WNS_case_028_musc_prop.8501_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8501,MUSC_PROP
4006,VALSET2_WNS_case_028_musc_prop.8053_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8053,MUSC_PROP
4007,VALSET2_WNS_case_028_musc_prop.7161_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7161,MUSC_PROP
4008,VALSET2_WNS_case_028_musc_prop.7627_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7627,MUSC_PROP
4009,VALSET2_WNS_case_028_musc_prop.8912_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8912,MUSC_PROP
4010,VALSET2_WNS_case_028_musc_prop.8309_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8309,MUSC_PROP
4011,VALSET2_WNS_case_028_musc_prop.8083_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8083,MUSC_PROP
4012,VALSET2_WNS_case_028_musc_prop.7697_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7697,MUSC_PROP
4013,VALSET2_WNS_case_028_musc_prop.6261_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6261,MUSC_PROP
4014,VALSET2_WNS_case_028_musc_prop.8285_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8285,MUSC_PROP
4015,VALSET2_WNS_case_028_musc_prop.8661_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8661,MUSC_PROP
4016,VALSET2_WNS_case_028_musc_prop.8255_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8255,MUSC_PROP
4017,VALSET2_WNS_case_028_musc_prop.9068_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.9068,MUSC_PROP
4018,VALSET2_WNS_case_028_musc_prop.8794_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8794,MUSC_PROP
4019,VALSET2_WNS_case_028_musc_prop.8645_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8645,MUSC_PROP
4020,VALSET2_WNS_case_028_musc_prop.7792_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7792,MUSC_PROP
4021,VALSET2_WNS_case_028_musc_prop.7813_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7813,MUSC_PROP
4022,VALSET2_WNS_case_028_musc_prop.8714_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8714,MUSC_PROP
4023,VALSET2_WNS_case_028_musc_prop.7641_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7641,MUSC_PROP
4024,VALSET2_WNS_case_028_musc_prop.8742_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8742,MUSC_PROP
4025,VALSET2_WNS_case_028_musc_prop.7773_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7773,MUSC_PROP
4026,VALSET2_WNS_case_028_musc_prop.7093_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7093,MUSC_PROP
4027,VALSET2_WNS_case_028_musc_prop.6279_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6279,MUSC_PROP
4028,VALSET2_WNS_case_028_musc_prop.8884_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8884,MUSC_PROP
4029,VALSET2_WNS_case_028_musc_prop.8374_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8374,MUSC_PROP
4030,VALSET2_WNS_case_028_musc_prop.6604_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6604,MUSC_PROP
4031,VALSET2_WNS_case_028_musc_prop.6707_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6707,MUSC_PROP
4032,VALSET2_WNS_case_028_musc_prop.6309_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6309,MUSC_PROP
4033,VALSET2_WNS_case_028_musc_prop.8082_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8082,MUSC_PROP
4034,VALSET2_WNS_case_028_musc_prop.8788_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8788,MUSC_PROP
4035,VALSET2_WNS_case_028_musc_prop.7851_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7851,MUSC_PROP
4036,VALSET2_WNS_case_028_musc_prop.7325_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7325,MUSC_PROP
4037,VALSET2_WNS_case_028_musc_prop.6351_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6351,MUSC_PROP
4038,VALSET2_WNS_case_028_musc_prop.8693_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8693,MUSC_PROP
4039,VALSET2_WNS_case_028_musc_prop.7081_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7081,MUSC_PROP
4040,VALSET2_WNS_case_028_musc_prop.7007_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7007,MUSC_PROP
4041,VALSET2_WNS_case_028_musc_prop.6764_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6764,MUSC_PROP
4042,VALSET2_WNS_case_028_musc_prop.7191_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7191,MUSC_PROP
4043,VALSET2_WNS_case_028_musc_prop.6811_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6811,MUSC_PROP
4044,VALSET2_WNS_case_028_musc_prop.7297_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7297,MUSC_PROP
4045,VALSET2_WNS_case_028_musc_prop.7132_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7132,MUSC_PROP
4046,VALSET2_WNS_case_028_musc_prop.8066_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8066,MUSC_PROP
4047,VALSET2_WNS_case_028_musc_prop.7140_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7140,MUSC_PROP
4048,VALSET2_WNS_case_028_musc_prop.6419_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6419,MUSC_PROP
4049,VALSET2_WNS_case_028_musc_prop.7894_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7894,MUSC_PROP
4050,VALSET2_WNS_case_028_musc_prop.6799_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6799,MUSC_PROP
4051,VALSET2_WNS_case_028_musc_prop.7414_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7414,MUSC_PROP
4052,VALSET2_WNS_case_028_musc_prop.8655_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8655,MUSC_PROP
4053,VALSET2_WNS_case_028_musc_prop.7291_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7291,MUSC_PROP
4054,VALSET2_WNS_case_028_musc_prop.6558_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6558,MUSC_PROP
4055,VALSET2_WNS_case_028_musc_prop.6671_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6671,MUSC_PROP
4056,VALSET2_WNS_case_028_musc_prop.7227_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7227,MUSC_PROP
4057,VALSET2_WNS_case_028_musc_prop.7724_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7724,MUSC_PROP
4058,VALSET2_WNS_case_028_musc_prop.7893_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7893,MUSC_PROP
4059,VALSET2_WNS_case_028_musc_prop.6673_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6673,MUSC_PROP
4060,VALSET2_WNS_case_028_musc_prop.6566_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6566,MUSC_PROP
4061,VALSET2_WNS_case_028_musc_prop.6895_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6895,MUSC_PROP
4062,VALSET2_WNS_case_028_musc_prop.6327_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6327,MUSC_PROP
4063,VALSET2_WNS_case_028_musc_prop.7038_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7038,MUSC_PROP
4064,VALSET2_WNS_case_028_musc_prop.8530_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8530,MUSC_PROP
4065,VALSET2_WNS_case_028_musc_prop.7381_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7381,MUSC_PROP
4066,VALSET2_WNS_case_028_musc_prop.7672_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7672,MUSC_PROP
4067,VALSET2_WNS_case_028_musc_prop.8898_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8898,MUSC_PROP
4068,VALSET2_WNS_case_028_musc_prop.7918_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7918,MUSC_PROP
4069,VALSET2_WNS_case_028_musc_prop.8817_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8817,MUSC_PROP
4070,VALSET2_WNS_case_028_musc_prop.8527_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8527,MUSC_PROP
4071,VALSET2_WNS_case_028_musc_prop.7830_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7830,MUSC_PROP
4072,VALSET2_WNS_case_028_musc_prop.7991_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7991,MUSC_PROP
4073,VALSET2_WNS_case_028_musc_prop.7129_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7129,MUSC_PROP
4074,VALSET2_WNS_case_028_musc_prop.8525_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8525,MUSC_PROP
4075,VALSET2_WNS_case_028_musc_prop.7016_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7016,MUSC_PROP
4076,VALSET2_WNS_case_028_musc_prop.7496_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7496,MUSC_PROP
4077,VALSET2_WNS_case_028_musc_prop.8853_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8853,MUSC_PROP
4078,VALSET2_WNS_case_028_musc_prop.8733_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8733,MUSC_PROP
4079,VALSET2_WNS_case_028_musc_prop.7449_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7449,MUSC_PROP
4080,VALSET2_WNS_case_028_musc_prop.8312_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8312,MUSC_PROP
4081,VALSET2_WNS_case_028_musc_prop.7957_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7957,MUSC_PROP
4082,VALSET2_WNS_case_028_musc_prop.6688_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6688,MUSC_PROP
4083,VALSET2_WNS_case_028_musc_prop.8137_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8137,MUSC_PROP
4084,VALSET2_WNS_case_028_musc_prop.7858_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7858,MUSC_PROP
4085,VALSET2_WNS_case_028_musc_prop.8458_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8458,MUSC_PROP
4086,VALSET2_WNS_case_028_musc_prop.6896_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6896,MUSC_PROP
4087,VALSET2_WNS_case_028_musc_prop.7287_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7287,MUSC_PROP
4088,VALSET2_WNS_case_028_musc_prop.7311_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7311,MUSC_PROP
4089,VALSET2_WNS_case_028_musc_prop.7264_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7264,MUSC_PROP
4090,VALSET2_WNS_case_028_musc_prop.7765_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7765,MUSC_PROP
4091,VALSET2_WNS_case_028_musc_prop.8012_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8012,MUSC_PROP
4092,VALSET2_WNS_case_028_musc_prop.8313_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8313,MUSC_PROP
4093,VALSET2_WNS_case_028_musc_prop.7924_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7924,MUSC_PROP
4094,VALSET2_WNS_case_028_musc_prop.8648_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8648,MUSC_PROP
4095,VALSET2_WNS_case_028_musc_prop.8708_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8708,MUSC_PROP
4096,VALSET2_WNS_case_028_musc_prop.8813_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8813,MUSC_PROP
4097,VALSET2_WNS_case_028_musc_prop.7650_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.7650,MUSC_PROP
4098,VALSET2_WNS_case_028_musc_prop.6686_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.6686,MUSC_PROP
4099,VALSET2_WNS_case_028_musc_prop.8050_MUSC_PROP,VALSET2_WNS,case_028,musc_prop.8050,MUSC_PROP
4100,VALSET2_WNS_case_031_musc_prop.9857_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9857,MUSC_PROP
4101,VALSET2_WNS_case_031_musc_prop.10162_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10162,MUSC_PROP
4102,VALSET2_WNS_case_031_musc_prop.9439_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9439,MUSC_PROP
4103,VALSET2_WNS_case_031_musc_prop.9727_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9727,MUSC_PROP
4104,VALSET2_WNS_case_031_musc_prop.10864_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10864,MUSC_PROP
4105,VALSET2_WNS_case_031_musc_prop.11568_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11568,MUSC_PROP
4106,VALSET2_WNS_case_031_musc_prop.9149_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9149,MUSC_PROP
4107,VALSET2_WNS_case_031_musc_prop.10984_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10984,MUSC_PROP
4108,VALSET2_WNS_case_031_musc_prop.10111_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10111,MUSC_PROP
4109,VALSET2_WNS_case_031_musc_prop.9716_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9716,MUSC_PROP
4110,VALSET2_WNS_case_031_musc_prop.10744_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10744,MUSC_PROP
4111,VALSET2_WNS_case_031_musc_prop.10789_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10789,MUSC_PROP
4112,VALSET2_WNS_case_031_musc_prop.11290_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11290,MUSC_PROP
4113,VALSET2_WNS_case_031_musc_prop.11425_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11425,MUSC_PROP
4114,VALSET2_WNS_case_031_musc_prop.11119_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11119,MUSC_PROP
4115,VALSET2_WNS_case_031_musc_prop.10511_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10511,MUSC_PROP
4116,VALSET2_WNS_case_031_musc_prop.9198_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9198,MUSC_PROP
4117,VALSET2_WNS_case_031_musc_prop.9192_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9192,MUSC_PROP
4118,VALSET2_WNS_case_031_musc_prop.9766_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9766,MUSC_PROP
4119,VALSET2_WNS_case_031_musc_prop.9165_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9165,MUSC_PROP
4120,VALSET2_WNS_case_031_musc_prop.10715_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10715,MUSC_PROP
4121,VALSET2_WNS_case_031_musc_prop.10396_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10396,MUSC_PROP
4122,VALSET2_WNS_case_031_musc_prop.10649_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10649,MUSC_PROP
4123,VALSET2_WNS_case_031_musc_prop.9682_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9682,MUSC_PROP
4124,VALSET2_WNS_case_031_musc_prop.10851_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10851,MUSC_PROP
4125,VALSET2_WNS_case_031_musc_prop.10904_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10904,MUSC_PROP
4126,VALSET2_WNS_case_031_musc_prop.11682_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11682,MUSC_PROP
4127,VALSET2_WNS_case_031_musc_prop.11118_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11118,MUSC_PROP
4128,VALSET2_WNS_case_031_musc_prop.9819_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9819,MUSC_PROP
4129,VALSET2_WNS_case_031_musc_prop.11070_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11070,MUSC_PROP
4130,VALSET2_WNS_case_031_musc_prop.9837_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9837,MUSC_PROP
4131,VALSET2_WNS_case_031_musc_prop.10657_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10657,MUSC_PROP
4132,VALSET2_WNS_case_031_musc_prop.11414_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11414,MUSC_PROP
4133,VALSET2_WNS_case_031_musc_prop.11521_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11521,MUSC_PROP
4134,VALSET2_WNS_case_031_musc_prop.9882_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9882,MUSC_PROP
4135,VALSET2_WNS_case_031_musc_prop.10367_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10367,MUSC_PROP
4136,VALSET2_WNS_case_031_musc_prop.9872_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9872,MUSC_PROP
4137,VALSET2_WNS_case_031_musc_prop.10369_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10369,MUSC_PROP
4138,VALSET2_WNS_case_031_musc_prop.10630_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10630,MUSC_PROP
4139,VALSET2_WNS_case_031_musc_prop.10221_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10221,MUSC_PROP
4140,VALSET2_WNS_case_031_musc_prop.9599_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9599,MUSC_PROP
4141,VALSET2_WNS_case_031_musc_prop.9535_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9535,MUSC_PROP
4142,VALSET2_WNS_case_031_musc_prop.9637_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9637,MUSC_PROP
4143,VALSET2_WNS_case_031_musc_prop.11114_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11114,MUSC_PROP
4144,VALSET2_WNS_case_031_musc_prop.10163_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10163,MUSC_PROP
4145,VALSET2_WNS_case_031_musc_prop.10474_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10474,MUSC_PROP
4146,VALSET2_WNS_case_031_musc_prop.11833_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11833,MUSC_PROP
4147,VALSET2_WNS_case_031_musc_prop.11681_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11681,MUSC_PROP
4148,VALSET2_WNS_case_031_musc_prop.10102_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10102,MUSC_PROP
4149,VALSET2_WNS_case_031_musc_prop.10353_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10353,MUSC_PROP
4150,VALSET2_WNS_case_031_musc_prop.11461_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11461,MUSC_PROP
4151,VALSET2_WNS_case_031_musc_prop.10392_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10392,MUSC_PROP
4152,VALSET2_WNS_case_031_musc_prop.11622_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11622,MUSC_PROP
4153,VALSET2_WNS_case_031_musc_prop.11148_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11148,MUSC_PROP
4154,VALSET2_WNS_case_031_musc_prop.11553_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11553,MUSC_PROP
4155,VALSET2_WNS_case_031_musc_prop.11016_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11016,MUSC_PROP
4156,VALSET2_WNS_case_031_musc_prop.10169_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10169,MUSC_PROP
4157,VALSET2_WNS_case_031_musc_prop.10307_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10307,MUSC_PROP
4158,VALSET2_WNS_case_031_musc_prop.10401_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10401,MUSC_PROP
4159,VALSET2_WNS_case_031_musc_prop.9337_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9337,MUSC_PROP
4160,VALSET2_WNS_case_031_musc_prop.11220_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11220,MUSC_PROP
4161,VALSET2_WNS_case_031_musc_prop.11610_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11610,MUSC_PROP
4162,VALSET2_WNS_case_031_musc_prop.11015_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11015,MUSC_PROP
4163,VALSET2_WNS_case_031_musc_prop.9153_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9153,MUSC_PROP
4164,VALSET2_WNS_case_031_musc_prop.10103_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10103,MUSC_PROP
4165,VALSET2_WNS_case_031_musc_prop.10522_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10522,MUSC_PROP
4166,VALSET2_WNS_case_031_musc_prop.10743_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10743,MUSC_PROP
4167,VALSET2_WNS_case_031_musc_prop.9705_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9705,MUSC_PROP
4168,VALSET2_WNS_case_031_musc_prop.11054_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11054,MUSC_PROP
4169,VALSET2_WNS_case_031_musc_prop.11526_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11526,MUSC_PROP
4170,VALSET2_WNS_case_031_musc_prop.10456_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10456,MUSC_PROP
4171,VALSET2_WNS_case_031_musc_prop.10571_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10571,MUSC_PROP
4172,VALSET2_WNS_case_031_musc_prop.9455_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9455,MUSC_PROP
4173,VALSET2_WNS_case_031_musc_prop.9279_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9279,MUSC_PROP
4174,VALSET2_WNS_case_031_musc_prop.9584_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9584,MUSC_PROP
4175,VALSET2_WNS_case_031_musc_prop.11478_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11478,MUSC_PROP
4176,VALSET2_WNS_case_031_musc_prop.10168_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10168,MUSC_PROP
4177,VALSET2_WNS_case_031_musc_prop.9545_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9545,MUSC_PROP
4178,VALSET2_WNS_case_031_musc_prop.11844_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11844,MUSC_PROP
4179,VALSET2_WNS_case_031_musc_prop.11536_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11536,MUSC_PROP
4180,VALSET2_WNS_case_031_musc_prop.10793_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10793,MUSC_PROP
4181,VALSET2_WNS_case_031_musc_prop.10077_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10077,MUSC_PROP
4182,VALSET2_WNS_case_031_musc_prop.9410_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9410,MUSC_PROP
4183,VALSET2_WNS_case_031_musc_prop.11159_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11159,MUSC_PROP
4184,VALSET2_WNS_case_031_musc_prop.10787_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10787,MUSC_PROP
4185,VALSET2_WNS_case_031_musc_prop.9836_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9836,MUSC_PROP
4186,VALSET2_WNS_case_031_musc_prop.11038_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11038,MUSC_PROP
4187,VALSET2_WNS_case_031_musc_prop.10778_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10778,MUSC_PROP
4188,VALSET2_WNS_case_031_musc_prop.11691_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11691,MUSC_PROP
4189,VALSET2_WNS_case_031_musc_prop.11374_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11374,MUSC_PROP
4190,VALSET2_WNS_case_031_musc_prop.10464_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10464,MUSC_PROP
4191,VALSET2_WNS_case_031_musc_prop.9299_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9299,MUSC_PROP
4192,VALSET2_WNS_case_031_musc_prop.10645_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10645,MUSC_PROP
4193,VALSET2_WNS_case_031_musc_prop.9166_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9166,MUSC_PROP
4194,VALSET2_WNS_case_031_musc_prop.9399_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9399,MUSC_PROP
4195,VALSET2_WNS_case_031_musc_prop.10992_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10992,MUSC_PROP
4196,VALSET2_WNS_case_031_musc_prop.10962_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.10962,MUSC_PROP
4197,VALSET2_WNS_case_031_musc_prop.9942_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9942,MUSC_PROP
4198,VALSET2_WNS_case_031_musc_prop.9916_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.9916,MUSC_PROP
4199,VALSET2_WNS_case_031_musc_prop.11609_MUSC_PROP,VALSET2_WNS,case_031,musc_prop.11609,MUSC_PROP
4200,VALSET2_WNS_case_023_musc_prop.12054_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.12054,MUSC_PROP
4201,VALSET2_WNS_case_023_musc_prop.13706_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.13706,MUSC_PROP
4202,VALSET2_WNS_case_023_musc_prop.13542_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.13542,MUSC_PROP
4203,VALSET2_WNS_case_023_musc_prop.13218_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.13218,MUSC_PROP
4204,VALSET2_WNS_case_023_musc_prop.11901_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.11901,MUSC_PROP
4205,VALSET2_WNS_case_023_musc_prop.12825_MUSC_PROP,VALSET2_WNS,case_023,musc_prop.12825,MUSC_PROP
